,CAD_INCIDENT_ID,INITIAL_CALL_TYPE,INITIAL_SEVERITY_LEVEL_CODE,INCIDENT_RESPONSE_SECONDS_QY,TIME
5747,153421582,ASTHMB,2,425,201512
5748,153422333,ABDPN,5,996,201512
5749,153423082,RESPIR,4,961,201512
5750,153423855,ARREST,1,103,201512
5751,153430713,SICMIN,7,512,201512
5752,153431469,ABDPN,5,602,201512
5753,153432223,OBCOMP,2,472,201512
5754,153433004,SICK,6,296,201512
5755,153433756,INJURY,5,167,201512
5756,153440551,UNC,2,155,201512
5757,153441312,UNC,2,559,201512
5758,153442072,CVAC,2,563,201512
5759,153442874,JUMPDN,2,569,201512
5760,153443632,ANAPH,2,,201512
5761,153444385,ABDPN,5,703,201512
5762,153450728,CVAC,2,485,201512
5763,153451471,ABDPN,5,293,201512
5764,153452248,DIFFBR,2,404,201512
5765,153453001,DRUG,4,399,201512
5766,153453754,ABDPN,5,281,201512
5767,153460170,DRUG,4,535,201512
5768,153460948,MVAINJ,4,246,201512
5769,153461717,SICK,6,353,201512
5770,153462466,SICK,6,"1,008",201512
5771,153463237,DRUG,4,561,201512
5772,153463999,SICPED,4,276,201512
5773,153470433,INJURY,5,"1,638",201512
5774,153471189,EDP,7,0,201512
5775,153471938,SICK,6,632,201512
5776,153472702,INJALS,3,299,201512
5777,153473453,SICK,6,614,201512
5778,153480143,INJURY,5,239,201512
5779,153480901,GYNHEM,5,278,201512
5780,153481647,PEDSTR,3,475,201512
5781,153482403,SICK,6,481,201512
5782,153483150,ALTMEN,3,798,201512
5783,153483908,ALTMEN,3,508,201512
5784,153490267,SICK,6,457,201512
5785,153491018,SICPED,4,239,201512
5786,153491769,SICK,6,256,201512
5787,153492539,EDP,7,"2,812",201512
5788,153493300,MVAINJ,4,401,201512
5789,153494058,ASTHMB,2,310,201512
5790,153500590,DIFFBR,2,543,201512
5791,153501343,UNC,2,600,201512
5792,153502110,ABDPN,5,628,201512
5793,153502864,INJURY,5,533,201512
5794,153503633,INJURY,5,582,201512
5795,153510203,DIFFBR,2,516,201512
5796,153510957,ASTHMB,2,296,201512
5797,153511714,SICK,6,534,201512
5798,153512477,DRUG,4,722,201512
5799,153513224,OTHER,6,,201512
5800,153513994,UNKNOW,4,343,201512
5801,153520505,UNC,2,403,201512
5802,153521258,ABDPN,5,455,201512
5803,153522004,UNKNOW,4,422,201512
5804,153522778,SICK,6,311,201512
5805,153523557,INJURY,5,553,201512
5806,153530071,ARREST,1,307,201512
5807,153530828,SICK,6,278,201512
5808,153531580,SEIZR,3,126,201512
5809,153532338,UNKNOW,4,283,201512
5810,153533093,INJURY,5,502,201512
5811,153533851,SICPED,4,534,201512
5812,153540724,DIFFBR,2,284,201512
5813,153541478,SICK,6,273,201512
5814,153542233,ABDPN,5,543,201512
5815,153542973,MVAINJ,4,271,201512
5816,153550043,ARREST,1,299,201512
5817,153550811,DIFFBR,2,311,201512
5818,153551559,SICK,6,391,201512
5819,153552332,ALTMEN,3,535,201512
5820,153553084,UNC,2,191,201512
5821,153553842,UNC,2,351,201512
5822,153560411,RESPIR,4,649,201512
5823,153561169,ABDPN,5,436,201512
5824,153561922,SICMIN,7,600,201512
5825,153562672,SICK,6,,201512
5826,153563411,SICK,6,"1,041",201512
5827,153570002,OTHER,6,,201512
5828,153570754,SICK,6,482,201512
5829,153571507,INJURY,5,"1,618",201512
5830,153572276,DIFFBR,2,234,201512
5831,153573048,SICK,6,"1,089",201512
5832,153573811,UNKNOW,4,328,201512
5833,153580302,SICK,6,566,201512
5834,153581074,DIFFBR,2,496,201512
5835,153581833,UNC,2,221,201512
5836,153582605,INJURY,5,"1,161",201512
5837,153583382,EDP,7,364,201512
5838,153584142,CARD,3,533,201512
5839,153590721,UNKNOW,4,496,201512
5840,153591511,ALTMEN,3,640,201512
5841,153592273,STAB,3,,201512
5842,153593034,INJURY,5,621,201512
5843,153593792,DRUG,4,559,201512
5844,153600532,DRUG,4,741,201512
5845,153601288,UNKNOW,4,420,201512
5846,153602042,MVAINJ,4,"1,598",201512
5847,153602789,INJURY,5,337,201512
5848,153603537,SICK,6,278,201512
5849,153610648,UNC,2,364,201512
5850,153611398,EDP,7,816,201512
5851,153612149,ABDPN,5,688,201512
5852,153612893,DIFFBR,2,437,201512
5853,153613659,INJMAJ,3,433,201512
5854,153620601,INJMAJ,3,411,201512
5855,153621338,INJMIN,7,534,201512
5856,153622084,INJURY,4,226,201512
5857,153622853,INJMAJ,3,116,201512
5858,153623605,UNKNOW,4,362,201512
5859,153630404,STNDBY,8,216,201512
5860,153631156,ASTHMB,2,165,201512
5861,153631904,UNKNOW,4,551,201512
5862,153632662,MVAINJ,4,357,201512
5863,153633415,UNKNOW,4,449,201512
5864,153640314,INJURY,5,363,201512
5865,153641063,SICK,6,488,201512
5866,153641817,EDP,7,"1,349",201512
5867,153642581,MVAINJ,4,407,201512
5868,153643345,PEDSTR,3,82,201512
5869,153650222,PEDSTR,3,454,201512
5870,153650968,SICK,6,608,201512
5871,153651729,ABDPN,5,276,201512
5872,153652500,UNC,2,379,201512
5873,153653271,RESPIR,4,275,201512
5874,160010274,DRUG,4,579,201601
5875,160011019,UNC,2,208,201601
5876,160011798,INJURY,5,,201601
5877,160012590,UNC,2,127,201601
5878,160013344,EDP,7,447,201601
5879,160014084,DIFFBR,2,354,201601
5880,160014833,RESPIR,4,317,201601
5881,160020300,MVAINJ,4,295,201601
5882,160021052,SICK,6,247,201601
5883,160021812,ARREST,1,288,201601
5884,160022575,SICK,6,346,201601
5885,160023328,INJURY,5,808,201601
5886,160030374,SICK,6,376,201601
5887,160031129,ALTMEN,3,524,201601
5888,160031870,EDP,7,594,201601
5889,160032625,SICK,6,"1,449",201601
5890,160033379,INJURY,4,457,201601
5891,160040439,DIFFBR,2,209,201601
5892,160041215,STATEP,2,614,201601
5893,160041968,INJURY,5,533,201601
5894,160042731,DRUG,4,653,201601
5895,160043470,INJURY,5,385,201601
5896,160050234,DIFFBR,2,323,201601
5897,160051000,SICK,6,297,201601
5898,160051753,RESPIR,4,833,201601
5899,160052506,SICK,6,594,201601
5900,160053256,ABDPN,5,326,201601
5901,160060111,SICK,6,816,201601
5902,160060853,TRAUMA,2,425,201601
5903,160061585,INJURY,5,587,201601
5904,160062344,INJMAJ,3,531,201601
5905,160063097,DIFFBR,2,251,201601
5906,160063861,SICK,6,557,201601
5907,160070412,INBLED,3,463,201601
5908,160071174,STATEP,2,283,201601
5909,160071917,UNC,2,297,201601
5910,160072678,SICK,6,"1,181",201601
5911,160073424,SICK,6,553,201601
5912,160080033,ABDPN,5,335,201601
5913,160080803,STATEP,2,582,201601
5914,160081547,CARD,3,533,201601
5915,160082305,SICK,6,747,201601
5916,160083052,INJMIN,7,406,201601
5917,160083801,INJURY,5,239,201601
5918,160090374,UNKNOW,4,"1,341",201601
5919,160091154,DIFFBR,2,482,201601
5920,160091905,MVAINJ,4,396,201601
5921,160092675,DRUG,4,417,201601
5922,160093429,INJURY,5,319,201601
5923,160100087,TRAUMA,2,176,201601
5924,160100849,SICK,6,433,201601
5925,160101598,ALTMEN,3,265,201601
5926,160102341,SICK,6,307,201601
5927,160103082,UNC,2,262,201601
5928,160110088,SICK,6,786,201601
5929,160110855,CARD,3,221,201601
5930,160111602,ALTMEN,3,316,201601
5931,160112363,ARREST,1,622,201601
5932,160113114,INJURY,5,169,201601
5933,160113873,DIFFBR,2,648,201601
5934,160120536,INJURY,5,191,201601
5935,160121279,EDP,7,603,201601
5936,160122054,ABDPN,5,546,201601
5937,160122831,UNC,2,515,201601
5938,160123573,DRUG,4,361,201601
5939,160130311,DRUG,4,446,201601
5940,160131073,INJMAJ,3,329,201601
5941,160131821,UNKNOW,4,738,201601
5942,160132576,SICK,6,319,201601
5943,160133327,CARD,3,162,201601
5944,160140078,INJURY,5,363,201601
5945,160140818,OTHER,6,,201601
5946,160141568,EDP,7,218,201601
5947,160142323,SEIZR,3,658,201601
5948,160143070,ALTMEN,3,808,201601
5949,160143827,INJMAJ,3,504,201601
5950,160150612,EDP,7,195,201601
5951,160151374,ANAPH,2,285,201601
5952,160152135,SICK,6,412,201601
5953,160152884,EDP,7,158,201601
5954,160153657,UNKNOW,4,"1,098",201601
5955,160160217,INJURY,5,447,201601
5956,160160989,ASTHMB,2,408,201601
5957,160161734,DIFFBR,2,158,201601
5958,160162512,INJMAJ,3,407,201601
5959,160163265,SICK,6,306,201601
5960,160170065,ASTHMB,2,248,201601
5961,160170827,DIFFBR,2,189,201601
5962,160171582,SICK,6,404,201601
5963,160172343,SICK,6,625,201601
5964,160173100,SICK,6,,201601
5965,160180105,ABDPN,5,430,201601
5966,160180840,ABDPN,5,671,201601
5967,160181574,ARREST,1,544,201601
5968,160182332,EDP,7,597,201601
5969,160183074,PEDSTR,3,303,201601
5970,160190134,OTHER,6,,201601
5971,160190889,ARREST,1,236,201601
5972,160191632,CVAC,2,"1,757",201601
5973,160192396,INJMAJ,3,"1,047",201601
5974,160193148,ASTHMB,2,420,201601
5975,160193905,EDP,7,526,201601
5976,160200438,UNC,2,300,201601
5977,160201203,OBLAB,5,508,201601
5978,160201983,DRUG,4,401,201601
5979,160202751,RESPIR,4,686,201601
5980,160203499,MVAINJ,4,,201601
5981,160210156,DIFFBR,2,264,201601
5982,160223069,OTHER,6,,201601
5983,160211639,RESPIR,4,521,201601
5984,160212396,PEDSTR,3,248,201601
5985,160213139,INJURY,5,426,201601
5986,160213911,MVAINJ,4,503,201601
5987,160220633,INBLED,3,325,201601
5988,160221389,INJURY,5,348,201601
5989,160222143,SICK,6,879,201601
5990,160222897,DRUG,4,314,201601
5991,160223649,SICK,6,458,201601
5992,160230215,DIFFBR,2,545,201601
5993,160231015,SICK,6,903,201601
5994,160231954,DIFFBR,2,289,201601
5995,160232858,SICMIN,7,808,201601
5996,160233807,UNC,2,777,201601
5997,160234762,SICK,6,,201601
5998,160240517,ALTMEN,3,963,201601
5999,160241349,INJURY,5,"1,098",201601
6000,160242142,INJURY,5,406,201601
6001,160242969,ABDPN,5,609,201601
6002,160243747,SICK,6,"1,573",201601
6003,160244541,DIFFBR,2,443,201601
6004,160250685,DIFFBR,2,419,201601
6005,160251456,ALTMEN,3,471,201601
6006,160252207,MVAINJ,4,895,201601
6007,160252995,EDP,7,,201601
6008,160253751,BURNMA,3,396,201601
6009,160254532,UNC,2,340,201601
6010,160260264,OBMAJ,3,406,201601
6011,160261023,INJURY,5,405,201601
6012,160261775,CVA,4,388,201601
6013,160262561,INJMAJ,3,654,201601
6014,160263330,SICK,6,0,201601
6015,160264069,CARD,3,561,201601
6016,160270211,MVAINJ,4,436,201601
6017,160271174,STATEP,2,441,201601
6018,160271934,SICK,6,961,201601
6019,160272718,ABDPN,5,"1,928",201601
6020,160273470,SICK,6,121,201601
6021,160274235,STATEP,2,296,201601
6022,160280488,ALTMEN,3,382,201601
6023,160281260,SICK,6,678,201601
6024,160282006,DIFFBR,2,515,201601
6025,160282767,STATEP,2,301,201601
6026,160283521,INJURY,5,448,201601
6027,160284280,SICK,6,419,201601
6028,160290641,DRUG,4,587,201601
6029,160291392,SICK,6,,201601
6030,160292147,UNKNOW,4,442,201601
6031,160292919,SICPED,4,514,201601
6032,160293669,DRUG,4,528,201601
6033,160300032,INBLED,3,356,201601
6034,160300794,UNKNOW,4,386,201601
6035,160301559,DIFFBR,2,244,201601
6036,160302320,EDP,7,198,201601
6037,160303087,DIFFBR,2,347,201601
6038,160303840,SICK,6,462,201601
6039,160310493,INJURY,5,251,201601
6040,160311267,INJMAJ,3,369,201601
6041,160312030,SICPED,4,360,201601
6042,160312784,INJURY,5,44,201601
6043,160313532,DRUG,4,423,201601
6044,160320336,SICK,6,287,201602
6045,160321101,SICK,6,481,201602
6046,160321848,SICK,6,555,201602
6047,160322626,EDP,7,"1,965",201602
6048,160323390,UNC,2,226,201602
6049,160324159,EDP,7,943,201602
6050,160330414,INJURY,5,595,201602
6051,160331174,STATEP,2,462,201602
6052,160331936,INJURY,5,"1,226",201602
6053,160332692,DIFFBR,2,696,201602
6054,160333463,CARD,3,294,201602
6055,160334214,SICK,6,536,201602
6056,160340530,ABDPN,5,644,201602
6057,160341273,ALTMEN,3,509,201602
6058,160342049,INJURY,4,880,201602
6059,160342804,UNC,2,123,201602
6060,160343569,ABDPN,5,172,201602
6061,160350108,SICK,6,286,201602
6062,160350866,ASTHMB,2,361,201602
6063,160351616,SICK,6,651,201602
6064,160352378,UNKNOW,4,295,201602
6065,160353135,STNDBY,8,245,201602
6066,160353898,SICK,6,295,201602
6067,160360304,UNC,2,162,201602
6068,160361069,UNC,2,570,201602
6069,160361815,DRUG,4,521,201602
6070,160362582,INBLED,3,589,201602
6071,160363336,DRUG,4,437,201602
6072,160364103,INJURY,5,687,201602
6073,160370512,SICK,6,492,201602
6074,160371291,ARREST,1,123,201602
6075,160372037,ALTMEN,3,,201602
6076,160372803,DRUG,4,328,201602
6077,160373556,OBCOMP,2,432,201602
6078,160380189,UNKNOW,4,473,201602
6079,160380951,STATEP,2,454,201602
6080,160381695,HYPTN,7,356,201602
6081,160382455,ABDPN,5,291,201602
6082,160383209,DRUG,4,492,201602
6083,160390141,ABDPN,5,268,201602
6084,160390898,INJURY,5,228,201602
6085,160391639,SICK,6,638,201602
6086,160392405,CARD,3,118,201602
6087,160393151,DRUG,4,479,201602
6088,160393915,UNKNOW,4,339,201602
6089,160400617,ASTHMB,2,864,201602
6090,160401365,CVA,4,504,201602
6091,160402120,INJURY,5,"1,924",201602
6092,160402871,SICPED,4,415,201602
6093,160403615,ARREST,1,244,201602
6094,160410233,UNKNOW,4,430,201602
6095,160410996,OBMAJ,3,226,201602
6096,160411763,EDP,7,411,201602
6097,160412539,INJURY,5,592,201602
6098,160413285,DIFFBR,2,243,201602
6099,160414033,INJURY,5,522,201602
6100,160420538,OTHER,6,,201602
6101,160421308,CARD,3,512,201602
6102,160422055,PEDSTR,3,469,201602
6103,160422799,INJMIN,7,946,201602
6104,160423559,DIFFBR,2,366,201602
6105,160430162,INJURY,5,477,201602
6106,160430916,MVAINJ,4,,201602
6107,160431670,SICK,6,567,201602
6108,160432417,SICK,6,550,201602
6109,160433183,SICK,6,508,201602
6110,160433920,INJMIN,7,752,201602
6111,160440517,EDP,7,709,201602
6112,160441289,DIFFBR,2,214,201602
6113,160442042,SICK,6,,201602
6114,160442786,OBMAJ,2,416,201602
6115,160443532,CARD,3,231,201602
6116,160450369,INJMIN,7,461,201602
6117,160451144,DIFFBR,2,558,201602
6118,160451892,DIFFBR,2,420,201602
6119,160452649,EDP,7,807,201602
6120,160453409,DRUG,4,207,201602
6121,160460424,MVAINJ,4,85,201602
6122,160461176,SICK,6,916,201602
6123,160461930,DRUG,4,436,201602
6124,160462697,ABDPN,5,434,201602
6125,160463460,ABDPN,5,698,201602
6126,160470122,DIFFBR,2,233,201602
6127,160470888,SICK,6,171,201602
6128,160471638,SICK,6,705,201602
6129,160472395,DRUG,4,,201602
6130,160473159,SICK,6,572,201602
6131,160473923,DRUG,4,260,201602
6132,160480170,INJURY,5,298,201602
6133,160480938,INBLED,3,384,201602
6134,160481685,ABDPN,5,358,201602
6135,160482437,ARREST,1,322,201602
6136,160483186,SICK,6,194,201602
6137,160483944,CVAC,2,339,201602
6138,160490591,DRUG,4,775,201602
6139,160491334,CVAC,2,183,201602
6140,160492085,SICK,6,277,201602
6141,160492842,ALTMEN,3,443,201602
6142,160493596,DIFFBR,2,493,201602
6143,160500294,ABDPN,5,364,201602
6144,160501035,ALTMEN,3,318,201602
6145,160501763,UNKNOW,4,"1,383",201602
6146,160502525,UNKNOW,4,503,201602
6147,160503267,SICK,6,431,201602
6148,160504020,UNC,2,338,201602
6149,160510746,OBLAB,5,767,201602
6150,160511511,SICK,6,513,201602
6151,160512266,INJMAJ,3,642,201602
6152,160513010,SICK,6,"1,286",201602
6153,160513758,INBLED,3,347,201602
6154,160520290,SICK,6,624,201602
6155,160521042,SICK,6,462,201602
6156,160521788,EDP,7,642,201602
6157,160522542,SICK,6,561,201602
6158,160523288,OTHER,6,451,201602
6159,160530119,DRUG,4,317,201602
6160,160530878,INJMAJ,3,206,201602
6161,160531626,INJMAJ,3,499,201602
6162,160532384,UNC,2,493,201602
6163,160533131,SICK,6,975,201602
6164,160533901,UNC,2,192,201602
6165,160540216,SICK,6,518,201602
6166,160540969,INJURY,5,206,201602
6167,160541709,OTHER,6,997,201602
6168,160542466,ABDPN,5,623,201602
6169,160543218,DIFFBR,2,577,201602
6170,160543975,DRUG,4,244,201602
6171,160550570,SICK,6,343,201602
6172,160551328,ARREST,1,468,201602
6173,160552094,DIFFBR,2,493,201602
6174,160552866,EDP,7,720,201602
6175,160553625,INJMAJ,3,237,201602
6176,160560037,INJMIN,7,249,201602
6177,160560801,INHALE,5,422,201602
6178,160561560,UNKNOW,4,274,201602
6179,160562307,CARD,3,630,201602
6180,160563046,DRUG,4,221,201602
6181,160563825,EDP,7,486,201602
6182,160570267,INJURY,5,378,201602
6183,160571050,SICPED,4,"1,028",201602
6184,160571806,DIFFBR,2,477,201602
6185,160572568,DRUG,4,834,201602
6186,160573330,INJMIN,7,887,201602
6187,160574091,CARD,3,472,201602
6188,160580393,UNKNOW,4,260,201602
6189,160581150,INJURY,5,369,201602
6190,160581890,ALTMEN,3,209,201602
6191,160582650,INJURY,5,507,201602
6192,160583414,STATEP,2,,201602
6193,160590090,ASTHMB,2,231,201602
6194,160590874,MVAINJ,4,359,201602
6195,160591628,INJURY,5,719,201602
6196,160592377,MVAINJ,4,517,201602
6197,160593138,DRUG,4,421,201602
6198,160593894,DRUG,4,259,201602
6199,160600691,STAB,3,279,201602
6200,160601450,INBLED,3,342,201602
6201,160602195,ASTHMB,2,555,201602
6202,160602949,STATEP,2,449,201602
6203,160603724,PEDSTR,3,300,201602
6204,160604465,SICK,6,410,201602
6205,160610713,ABDPN,5,392,201603
6206,160611457,INJURY,5,726,201603
6207,160612216,SICK,6,"3,961",201603
6208,160612972,DIFFBR,2,145,201603
6209,160613732,SICKFC,6,442,201603
6210,160620128,SICK,6,531,201603
6211,160620890,CARD,3,303,201603
6212,160621629,DIFFBR,2,23,201603
6213,160622382,SICK,6,"1,590",201603
6214,160623117,OBLAB,5,946,201603
6215,160623880,SICMIN,7,610,201603
6216,160630428,UNKNOW,4,309,201603
6217,160631188,EDP,7,"1,467",201603
6218,160631937,DRUG,4,390,201603
6219,160632685,DRUG,4,793,201603
6220,160633424,MVAINJ,4,892,201603
6221,160634177,UNC,2,318,201603
6222,160640681,UNC,2,207,201603
6223,160641430,UNKNOW,4,249,201603
6224,160642178,UNC,2,308,201603
6225,160642930,UNKNOW,4,521,201603
6226,160643673,DRUG,4,526,201603
6227,160650059,RESPIR,4,264,201603
6228,160650816,DRUG,4,427,201603
6229,160651562,EDP,7,"1,251",201603
6230,160652314,DRUG,4,543,201603
6231,160653074,INJURY,5,823,201603
6232,160653841,UNC,2,356,201603
6233,160660400,UNC,2,288,201603
6234,160661167,SEIZR,3,246,201603
6235,160661910,DIFFBR,2,484,201603
6236,160662679,SICK,6,277,201603
6237,160663412,DRUG,4,874,201603
6238,160670142,ABDPN,5,453,201603
6239,160670906,INJURY,5,452,201603
6240,160671640,ARREST,1,235,201603
6241,160672395,GYNHEM,5,"1,466",201603
6242,160673149,DRUG,4,"1,659",201603
6243,160673903,ANAPH,2,412,201603
6244,160674677,DRUG,4,"1,116",201603
6245,160680752,RESPIR,4,713,201603
6246,160681501,RESPIR,4,,201603
6247,160682263,SICK,6,366,201603
6248,160683028,INJURY,5,"2,119",201603
6249,160683803,INJMIN,7,"1,050",201603
6250,160684573,INJMAJ,3,347,201603
6251,160690681,UNC,2,528,201603
6252,160691437,DIFFBR,2,20,201603
6253,160692198,MVAINJ,4,553,201603
6254,160692979,INJURY,5,978,201603
6255,160693743,DRUG,4,255,201603
6256,160694504,CARD,3,329,201603
6257,160700464,SICK,6,244,201603
6258,160701223,DRUG,4,766,201603
6259,160701957,DRUG,4,942,201603
6260,160702724,UNC,2,357,201603
6261,160703491,DRUG,4,447,201603
6262,160704246,DRUG,4,"1,438",201603
6263,160710206,DRUG,4,328,201603
6264,160710974,DIFFBR,2,529,201603
6265,160711733,DIFFBR,2,296,201603
6266,160712502,DRUG,4,385,201603
6267,160713256,SICK,6,0,201603
6268,160714028,DRUG,4,316,201603
6269,160714796,PEDSTR,3,236,201603
6270,160720720,DRUG,4,459,201603
6271,160721481,SEIZR,3,557,201603
6272,160722225,RESPIR,4,612,201603
6273,160722979,SEIZR,3,405,201603
6274,160723733,DIFFBR,2,430,201603
6275,160730188,DRUG,4,344,201603
6276,160730963,ARREST,1,400,201603
6277,160731706,INJURY,5,572,201603
6278,160732468,INBLED,3,347,201603
6279,160733221,ALTMEN,3,270,201603
6280,160740014,INJURY,5,434,201603
6281,160740784,RESPIR,4,202,201603
6282,160741531,SICK,6,"3,382",201603
6283,160742284,OTHER,6,409,201603
6284,160743043,EDP,7,"1,130",201603
6285,160743788,SICK,6,674,201603
6286,160750139,UNC,2,353,201603
6287,160750898,DIFFBR,2,550,201603
6288,160751643,ABDPN,5,396,201603
6289,160752391,STAB,3,280,201603
6290,160753135,EDP,7,772,201603
6291,160753900,ABDPN,5,"1,314",201603
6292,160760159,INJURY,5,634,201603
6293,160760924,UNC,2,283,201603
6294,160761667,CVA,4,828,201603
6295,160762434,EDP,7,484,201603
6296,160763191,INJURY,5,"1,084",201603
6297,160763965,DIFFBR,2,350,201603
6298,160770373,SICK,6,331,201603
6299,160771142,SICK,6,"1,336",201603
6300,160771899,EDP,7,"1,324",201603
6301,160772665,EDP,7,"3,908",201603
6302,160773416,ARREST,1,,201603
6303,160774160,SICK,6,327,201603
6304,160780287,DRUG,4,417,201603
6305,160781071,MVAINJ,4,777,201603
6306,160781807,SICK,6,931,201603
6307,160782589,SICK,6,"1,179",201603
6308,160783349,SICK,6,394,201603
6309,160784114,DRUG,4,,201603
6310,160790449,SICK,6,632,201603
6311,160791208,DIFFBR,2,117,201603
6312,160791962,PEDSTR,3,,201603
6313,160792728,SICK,6,,201603
6314,160793488,ARREST,1,425,201603
6315,160800343,DRUG,4,210,201603
6316,160801147,EDP,7,650,201603
6317,160801891,CARD,3,414,201603
6318,160802637,STATEP,2,400,201603
6319,160803393,SICK,6,377,201603
6320,160810418,ABDPN,5,607,201603
6321,160811185,EDP,7,541,201603
6322,160811919,DIFFBR,2,212,201603
6323,160812678,STATEP,2,545,201603
6324,160813425,INJURY,5,293,201603
6325,160814173,SICK,6,359,201603
6326,160820756,DIFFBR,2,221,201603
6327,160821504,SEIZR,3,316,201603
6328,160822278,UNKNOW,4,654,201603
6329,160823041,DIFFBR,2,406,201603
6330,160823794,SICPED,4,343,201603
6331,160830419,DIFFBR,2,456,201603
6332,160831187,SICK,6,273,201603
6333,160831941,INJURY,5,899,201603
6334,160832719,DIFFBR,2,206,201603
6335,160833454,SICK,6,714,201603
6336,160834202,INJURY,5,461,201603
6337,160840582,STATEP,2,708,201603
6338,160841344,RESPIR,4,490,201603
6339,160842098,INJURY,5,511,201603
6340,160842875,SICK,6,"1,565",201603
6341,160843637,SICK,6,406,201603
6342,160850068,CARD,3,507,201603
6343,160850841,DIFFBR,2,414,201603
6344,160851589,DRUG,4,790,201603
6345,160852365,INJMAJ,3,328,201603
6346,160853133,DRUG,4,333,201603
6347,160853890,INJURY,5,302,201603
6348,160860439,SICK,6,283,201603
6349,160861217,UNC,2,272,201603
6350,160861970,CARD,3,363,201603
6351,160862740,SICK,6,150,201603
6352,160863489,DRUG,4,309,201603
6353,160870347,UNKNOW,4,483,201603
6354,160871109,SICK,6,396,201603
6355,160871872,UNKNOW,4,602,201603
6356,160872633,DIFFBR,2,315,201603
6357,160873404,INJMAJ,3,252,201603
6358,160880431,INJURY,5,310,201603
6359,160881192,EDP,7,313,201603
6360,160881940,ABDPN,5,566,201603
6361,160882728,DIFFBR,2,,201603
6362,160883481,EDP,7,484,201603
6363,160890035,INBLED,3,462,201603
6364,160890814,SICK,6,503,201603
6365,160891548,EDP,7,260,201603
6366,160892305,EDP,7,31,201603
6367,160893069,UNC,2,233,201603
6368,160893819,SEIZR,3,430,201603
6369,160900541,DIFFBR,2,505,201603
6370,160901302,SICK,6,483,201603
6371,160902072,MVAINJ,4,676,201603
6372,160902844,INJURY,5,320,201603
6373,160903597,ARREST,1,275,201603
6374,160910027,ARREST,1,268,201603
6375,160910810,DIFFBR,2,277,201603
6376,160911571,INJURY,5,303,201603
6377,160912344,DRUG,4,179,201603
6378,160913108,INJURY,5,38,201603
6379,160913889,SICK,6,378,201603
6380,160920229,DIFFBR,2,,201604
6381,160920992,INJURY,5,397,201604
6382,160921741,UNC,2,588,201604
6383,160922501,RESPIR,4,411,201604
6384,160923264,UNC,2,419,201604
6385,160924038,UNC,2,459,201604
6386,160930076,SICK,6,"1,188",201604
6387,160930843,INJURY,5,227,201604
6388,160931615,INJURY,5,734,201604
6389,160932384,CARD,3,632,201604
6390,160933131,INBLED,3,367,201604
6391,160933892,UNC,2,392,201604
6392,160940402,DIFFBR,2,363,201604
6393,160941162,CARD,3,26,201604
6394,160941912,DIFFBR,2,247,201604
6395,160942685,MVAINJ,4,427,201604
6396,160943447,MEDRXN,5,458,201604
6397,160950393,SICK,6,401,201604
6398,160951160,ARREST,1,286,201604
6399,160951916,UNC,2,265,201604
6400,160952683,UNKNOW,4,644,201604
6401,160953446,DRUG,4,390,201604
6402,160954200,EDP,7,456,201604
6403,160960663,STATEP,2,334,201604
6404,160961422,EDP,7,851,201604
6405,160962212,UNC,2,334,201604
6406,160962986,STATEP,2,305,201604
6407,160963749,COLD,5,388,201604
6408,160970249,DRUG,4,,201604
6409,160971015,STNDBY,8,943,201604
6410,160971761,UNKNOW,4,553,201604
6411,160972518,ARREST,1,486,201604
6412,160973277,INJURY,5,355,201604
6413,160974060,EDP,7,348,201604
6414,160980603,OTHER,6,,201604
6415,160981362,SICK,6,497,201604
6416,160982130,UNKNOW,4,549,201604
6417,160982906,UNKNOW,4,"1,733",201604
6418,160983662,INBLED,3,791,201604
6419,160990098,SICK,6,299,201604
6420,160990858,OTHER,6,669,201604
6421,160991612,UNC,2,279,201604
6422,160992371,ABDPN,5,971,201604
6423,160993143,SICK,6,"1,222",201604
6424,160993904,UNKNOW,4,435,201604
6425,161000401,ARREST,1,0,201604
6426,161001158,INJURY,5,295,201604
6427,161001906,MVAINJ,4,368,201604
6428,161002652,SICK,6,692,201604
6429,161003399,SICK,6,187,201604
6430,161010428,ARREST,1,413,201604
6431,161011199,UNC,2,471,201604
6432,161011953,DIFFBR,2,321,201604
6433,161012733,PEDSTR,3,197,201604
6434,161013477,DRUG,4,411,201604
6435,161020323,SICK,6,161,201604
6436,161021091,SICK,6,"1,717",201604
6437,161021833,DIFFBR,2,452,201604
6438,161022598,DRUG,4,600,201604
6439,161023347,DRUG,4,"1,801",201604
6440,161024094,SICK,6,400,201604
6441,161030455,DIFFBR,2,575,201604
6442,161031226,ABDPN,5,"1,598",201604
6443,161031993,CARD,3,337,201604
6444,161032766,UNKNOW,4,"1,304",201604
6445,161033539,INJURY,5,624,201604
6446,161040112,OBMAJ,3,574,201604
6447,161040868,SICK,6,647,201604
6448,161041618,EDP,7,913,201604
6449,161042391,INJURY,4,257,201604
6450,161043160,EDP,7,582,201604
6451,161043921,SICK,6,287,201604
6452,161050290,INJURY,5,449,201604
6453,161051054,CARD,3,322,201604
6454,161051813,INJMIN,7,810,201604
6455,161052576,ABDPN,5,"1,299",201604
6456,161053337,INBLED,3,77,201604
6457,161054111,DRUG,4,662,201604
6458,161060627,ARREST,1,279,201604
6459,161061380,ASTHMB,2,229,201604
6460,161062152,GYNHEM,5,537,201604
